Date,Time,Module,Message
2024-01-06,22:54:58,Test,Set Shutdown Alarm Success.
2024-01-06,22:54:58,AlarmHelper,setZenMode
2024-01-06,23:37:26,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-06,23:37:26,NotificationUtil,clearAlarmArrivingNotification
2024-01-06,23:37:26,AlarmHelper,clearAlarmArrivingAlarm
2024-01-06,23:37:26,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-06,23:37:26,AlarmHelper,setStatusBarIcon: true
2024-01-06,23:37:26,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-07 08:28:00
2024-01-06,23:37:26,Test,Set Shutdown Alarm Success.
2024-01-06,23:37:26,AlarmHelper,setZenMode
2024-01-06,23:38:06,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-06,23:38:06,NotificationUtil,clearAlarmArrivingNotification
2024-01-06,23:38:06,AlarmHelper,clearAlarmArrivingAlarm
2024-01-06,23:38:06,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-06,23:38:06,AlarmHelper,setStatusBarIcon: true
2024-01-06,23:38:06,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-07 08:28:00
2024-01-06,23:38:06,Test,Set Shutdown Alarm Success.
2024-01-06,23:38:06,AlarmHelper,setZenMode
2024-01-07,00:05:24,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,00:05:24,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,00:05:24,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,00:05:24,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,00:05:24,AlarmHelper,setStatusBarIcon: true
2024-01-07,00:05:24,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-07 08:28:00
2024-01-07,00:05:24,Test,Set Shutdown Alarm Success.
2024-01-07,00:05:24,AlarmHelper,setZenMode
2024-01-07,00:43:32,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,00:43:32,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,00:43:32,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,00:43:32,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,00:43:32,AlarmHelper,setStatusBarIcon: true
2024-01-07,00:43:32,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-07 08:28:00
2024-01-07,00:43:32,Test,Set Shutdown Alarm Success.
2024-01-07,00:43:32,AlarmHelper,setZenMode
2024-01-07,07:30:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2024-01-07,07:30:01,NotificationUtil,showAlarmArrivingNotification
2024-01-07,07:44:02,RingtoneHelper,updateRingtone start
2024-01-07,08:15:00,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2024-01-07,08:18:39,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_DATA_PREPARE"
2024-01-07,08:30:00,AlarmService,onStartCommand triggered
2024-01-07,08:30:00,AlarmService,action: com.android.deskclock.ALARM_ALERT
2024-01-07,08:30:00,AlarmService,"coming alarm: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,08:30:00,AlarmService,require alarm screen
2024-01-07,08:30:00,AlarmService,"extra Activity request for: isLocked=true, foreground=true"
2024-01-07,08:30:00,AlarmService,start AlarmService#play
2024-01-07,08:30:00,AlarmKlaxon,start vibrator
2024-01-07,08:30:01,AlarmKlaxon,prepare ringtone: Believer (Imagine Dragons) 320Kbps(Gomirchi.in)
2024-01-07,08:30:01,AlarmKlaxon,play normal ringtone
2024-01-07,08:30:01,DefaultPlaybackDelegate,system alarm volume: 15
2024-01-07,08:30:01,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,08:30:01,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,08:30:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,08:30:01,AlarmHelper,setStatusBarIcon: true
2024-01-07,08:30:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-08 08:28:00
2024-01-07,08:30:01,Test,Set Shutdown Alarm Success.
2024-01-07,08:30:01,AlarmService,mi wearable exist: false
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,isScreenOn: false
2024-01-07,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2024-01-07,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-07,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-07,08:30:02,AlarmAlertFullScreenActivity,turn on screen
2024-01-07,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2024-01-07,08:30:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2024-01-07,08:30:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-07,08:30:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2024-01-07,08:30:20,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-07 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,Alarm dismissed
2024-01-07,08:30:20,NotificationUtil,handle StopWatch Notification
2024-01-07,08:30:20,AlarmService,AlarmService onDestroy start
2024-01-07,08:30:20,AlarmService,AlarmService#stop start
2024-01-07,08:30:20,AlarmService,AlarmService#stop done
2024-01-07,08:30:20,AlarmService,AlarmService onDestroy finish in 19ms
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-07,08:30:20,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2024-01-07,09:28:01,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,09:28:01,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,09:28:01,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,09:28:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,09:28:01,AlarmHelper,setStatusBarIcon: true
2024-01-07,09:28:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-08 08:28:00
2024-01-07,09:28:01,Test,Set Shutdown Alarm Success.
2024-01-07,09:28:01,AlarmHelper,setZenMode
2024-01-07,09:52:54,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,09:52:54,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,09:52:54,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,09:52:54,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,09:52:54,AlarmHelper,setStatusBarIcon: true
2024-01-07,09:52:54,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-08 08:28:00
2024-01-07,09:52:54,Test,Set Shutdown Alarm Success.
2024-01-07,09:52:54,AlarmHelper,setZenMode
2024-01-07,10:08:13,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,10:08:13,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,10:08:13,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,10:08:13,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,10:08:13,AlarmHelper,setStatusBarIcon: true
2024-01-07,10:08:13,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-08 08:28:00
2024-01-07,10:08:13,Test,Set Shutdown Alarm Success.
2024-01-07,10:08:13,AlarmHelper,setZenMode
2024-01-07,10:27:15,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-07,10:27:15,NotificationUtil,clearAlarmArrivingNotification
2024-01-07,10:27:15,AlarmHelper,clearAlarmArrivingAlarm
2024-01-07,10:27:15,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-07,10:27:15,AlarmHelper,setStatusBarIcon: true
2024-01-07,10:27:15,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-08 08:28:00
2024-01-07,10:27:15,Test,Set Shutdown Alarm Success.
2024-01-07,10:27:15,AlarmHelper,setZenMode
2024-01-08,07:30:02,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2024-01-08,07:30:02,NotificationUtil,showAlarmArrivingNotification
2024-01-08,07:39:00,RingtoneHelper,updateRingtone start
2024-01-08,08:15:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2024-01-08,08:24:56,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_DATA_PREPARE"
2024-01-08,08:30:00,AlarmService,onStartCommand triggered
2024-01-08,08:30:00,AlarmService,action: com.android.deskclock.ALARM_ALERT
2024-01-08,08:30:00,AlarmService,"coming alarm: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,08:30:00,AlarmService,require alarm screen
2024-01-08,08:30:00,AlarmService,"extra Activity request for: isLocked=true, foreground=true"
2024-01-08,08:30:00,AlarmService,start AlarmService#play
2024-01-08,08:30:00,AlarmKlaxon,start vibrator
2024-01-08,08:30:00,AlarmKlaxon,prepare ringtone: Believer (Imagine Dragons) 320Kbps(Gomirchi.in)
2024-01-08,08:30:00,AlarmKlaxon,play normal ringtone
2024-01-08,08:30:00,DefaultPlaybackDelegate,system alarm volume: 15
2024-01-08,08:30:00,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,08:30:00,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,08:30:00,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,08:30:00,AlarmHelper,setStatusBarIcon: true
2024-01-08,08:30:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,08:30:01,Test,Set Shutdown Alarm Success.
2024-01-08,08:30:01,AlarmService,mi wearable exist: false
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,isScreenOn: false
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-08,08:30:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-08,08:30:02,AlarmAlertFullScreenActivity,turn on screen
2024-01-08,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2024-01-08,08:30:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2024-01-08,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-08,08:30:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2024-01-08,08:30:11,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-08 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,Alarm dismissed
2024-01-08,08:30:11,NotificationUtil,handle StopWatch Notification
2024-01-08,08:30:11,AlarmService,AlarmService onDestroy start
2024-01-08,08:30:11,AlarmService,AlarmService#stop start
2024-01-08,08:30:11,AlarmService,AlarmService#stop done
2024-01-08,08:30:11,AlarmService,AlarmService onDestroy finish in 11ms
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2024-01-08,08:30:11,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2024-01-08,14:08:27,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,14:08:27,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,14:08:27,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,14:08:27,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,14:08:27,AlarmHelper,setStatusBarIcon: true
2024-01-08,14:08:27,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,14:08:27,Test,Set Shutdown Alarm Success.
2024-01-08,14:08:27,AlarmHelper,setZenMode
2024-01-08,14:13:12,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,14:13:12,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,14:13:12,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,14:13:12,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,14:13:12,AlarmHelper,setStatusBarIcon: true
2024-01-08,14:13:12,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,14:13:12,Test,Set Shutdown Alarm Success.
2024-01-08,14:13:12,AlarmHelper,setZenMode
2024-01-08,16:09:45,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,16:09:45,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,16:09:45,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,16:09:46,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,16:09:46,AlarmHelper,setStatusBarIcon: true
2024-01-08,16:09:46,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,16:09:46,Test,Set Shutdown Alarm Success.
2024-01-08,16:09:46,AlarmHelper,setZenMode
2024-01-08,16:34:29,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,16:34:32,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,16:34:32,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,16:34:32,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,16:34:32,AlarmHelper,setStatusBarIcon: true
2024-01-08,16:34:32,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,16:34:32,Test,Set Shutdown Alarm Success.
2024-01-08,16:34:32,AlarmHelper,setZenMode
2024-01-08,16:35:10,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,16:35:10,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,16:35:10,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,16:35:10,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,16:35:10,AlarmHelper,setStatusBarIcon: true
2024-01-08,16:35:10,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
2024-01-08,16:35:10,Test,Set Shutdown Alarm Success.
2024-01-08,16:35:10,AlarmHelper,setZenMode
2024-01-08,16:48:10,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2024-01-08,16:48:10,NotificationUtil,clearAlarmArrivingNotification
2024-01-08,16:48:10,AlarmHelper,clearAlarmArrivingAlarm
2024-01-08,16:48:10,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:8, minutes:30, seconds:0, daysOfWeek:127, time:2024-01-09 08:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2024-01-08,16:48:10,AlarmHelper,setStatusBarIcon: true
2024-01-08,16:48:10,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2024-01-09 08:28:00
